Topic,Count,Name,Representation,Representative_Docs
-1,921,-1_في_ان_من_علي,"['في', 'ان', 'من', 'علي', 'الي', 'num_token', 'ايران', 'عن', 'مع', 'التي']","['روايتان ووثيقة من NUM_TOKEN صفحات ايران وامريكا نحو جولة مفاوضات جديدة تتجه الانظار الي الجولة الجديدة من المفاوضات بين واشنطن وطهران المقرر عقدها خلال اليومين المقبلين في العاصمة الباكستانية اسلام اباد وسط تحركات دبلوماسية متسارعة تتزامن مع طرح امريكي يتضمن نقل جزء من اليورانيوم العالي التخصيب الي دولة ثالثة وتحدث الرئيس الامريكي دونالد ترمب عدد من وسائل الاعلام الامريكية والاسرائيلية ووكالات الانباء العالمية اليوم الجمعة مرجحا عقد اجتماع جديد مع ايران بحلول الاحد المقبل واشار الي ان المفاوضات تسير بسرعة وان معظم النقاط الاساسية جري التفاهم عليها بالفعل وانه لم تعد هناك اي نقاط عالقة وبشان الحصار البحري الذي تفرضه الولايات المتحدة علي ايران قال ترمب ان الحصار سيبقي مفروضا بشكل كامل حتي الانتهاء من جميع التفاهمات بنسبة PCT_TOKEN موضحا انه لن يجري تبادل اي اموال ضمن اي اتفاق محتمل كما اشار الي ان واشنطن تعمل مع ايران علي ازالة الالغام في مضيق هرمز وانه يريد اتفاقا مكتوبا علي الورق وفي التفاصيل قال ترمب في تصريح للقناة NUM_TOKEN الاسرائيلية ان التوصل الي اتفاق مع ايران سيكون خلال يوم او يومين وفي تصريح لرويترز اشار ترمب الي ان المفاوضات تسير بسرعة كبيرة وان معظم النقاط الاساسية جري التفاوض عليها بالفعل واضاف سيبقي الحصار البحري مفروضا بشكل كامل علي ايران حتي استكمال جميع التفاهمات معها بنسبة PCT_TOKEN واوضح ترمب ان تمديد وقف اطلاق النار بين الجانبين الايراني والامريكي قد يكون ممكنا لكنه ليس ضروريا في ظل ما وصفها بالرغبة الايرانية في الوصول الي اتفاق نهائي وفي تصريح اخر اكد الرئيس الامريكي لوكالة الصحافة الفرنسية انه لم تعد هناك اي نقاط عالقة بشان الاتفاق مع ايران مشيرا الي ان التوصل الي اتفاق بات قريبا للغاية مضيفا انه لن يجري تبادل اي اموال في اطار اي اتفاق محتمل مع طهران موضحا ان واشنطن تعمل مع ايران علي ازالة الالغام من مضيق هرمز ورجح مسؤول رفيع بادارة ترمب في تصريح لصحيفة وول ستريت جورنال عقد المحادثات مع ايران يوم الاثنين المقبل في باكستان مشيرا الي ان فريق التفاوض في الادارة الامريكية مستعد للمشاركة فيها ونقل موقع اكسيوس الامريكي عن مصدر مطلع ان الجولة المقبلة من المفاوضات بين واشنطن وطهران يرجح عقدها يوم الاحد في العاصمة الباكستانية اسلام اباد وبحسب مسؤولين امريكيين ومصادر مطلعة فان الجهود الدبلوماسية التي جرت هذا الاسبوع شهدت تقدما مطردا رغم وجود فجوات كبيرة ونقلت صحيفة نيويورك تايمز عن مسؤولين ايرانيين قولهم ان واشنطن وطهران تعدان مذكرة تفاهم من NUM_TOKEN صفحات تحدد اطارا عاما لاتفاق سلام دائم واعرب المسؤولون الايرانيون عن تفاؤلهم بتوقيع هذه المذكرة خلال اجتماع في باكستان خلال الايام المقبلة واوضح المسؤولون ان ايران وافقت فقط علي تعليق تخصيب اليورانيوم لمدة NUM_TOKEN سنوات تليها NUM_TOKEN سنوات اخري من التخصيب المحدود لاغراض البحث المخبري وكذلك نقلت وكالة رويترز عن مصدر باكستاني قوله ان الاجتماع المرتقب قد يسفر عن مذكرة تفاهم ثم صفقة شاملة في غضون NUM_TOKEN يوما في الوقت نفسه ذكرت وسائل اعلام امريكية ان واشنطن عرضت علي طهران تمكينها من الحصول علي NUM_TOKEN مليار دولار اذا سلمت الولايات المتحدة مخزونها من المواد الانشطارية وقال مسؤول امريكي لموقع اكسيوس ان ايران تحركت لكن ليس بالقدر الكافي مضيفا ان واشنطن ستقيم ما يتطلبه الامر لدفع طهران نحو المضي قدما في العملية التفاوضية واوضح المسؤول ان المؤشرات الحالية تظهر ان ايران تسعي للحصول علي نحو NUM_TOKEN مليار دولار بل واكثر من ذلك بكثير الي جانب رغبتها في بيع نفطها بحرية وفق اسعار السوق العالمية دون قيود والعودة الي النظام المالي الدولي واشارت مصادر مطلعة لموقع اكسيوس الي ان الولايات المتحدة كانت قد ابدت استعدادها في مرحلة سابقة من المفاوضات مع ايران لتخصيص نحو NUM_TOKEN مليارات دولار لشراء الغذاء والدواء والامدادات الانسانية في حين كانت طهران تطالب بمبلغ يصل الي NUM_TOKEN مليار دولار وفي المقابل اشار المسؤول الي ان طهران تتمسك بالحفاظ علي برنامجها النووي فضلا عن استمرار دعمها لجماعات تصنفها الولايات المتحدة علي قوائم الارهاب من بينها حركة المقاومة الاسلامية حماس مؤكدا انها لا تبدو مستعدة لتقديم تنازلات في هذه الملفات مقابل ما يعرض عليها كما تتضمن المقترحات المطروحة وفق مسؤولين امريكيين ترتيبات فنية تشمل وقفا طوعيا لتخصيب اليورانيوم من جانب ايران مع نقل جزء من اليورانيوم العالي التخصيب الي دولة ثالثة وتخفيف جزء اخر داخل ايران تحت رقابة دولية وتشمل البنود ايضا السماح لايران بتشغيل مفاعلات بحثية لانتاج النظائر الطبية مقابل تعهدها بان تكون منشاتها النووية فوق سطح الارض مع ابقاء المنشات تحت الارض خارج الخدمة لكن المتحدث باسم الخارجية الايرانية اسماعيل بقائي قال للتلفزيون الرسمي مساء الجمعة ان اليورانيوم المخصب الايراني لن ينقل الي اي مكان واضاف بقائي نقل اليورانيوم الي الولايات المتحدة ليس خيارا مطروحا بالنسبة الينا من جهة اخري افادت قناة ايه بي سي نيوز بان الاتصالات بين الجانبين الايراني والامريكي مستمرة بوتيرة منتظمة عبر قنوات مباشرة وغير مباشرة في محاولة للوصول الي حافة اتفاق شامل يمكن البناء عليه في جولة لاحقة من المحادثات المباشرة مع ترحيل التفاصيل الفنية الي مراحل لاحقة وفي سياق متصل كشفت مصادر امنية باكستانية للجزيرة عن زيارة مرتقبة لرئيس اركان الجيش عاصم منير لواشنطن في اطار تحركات دبلوماسية تهدف الي دفع المفاوضات قدما وذلك عقب زيارة لطهران نقل خلالها رسالة امريكية وبحث ترتيبات الجولة الجديدة وكان الرئيس الامريكي دونالد ترمب قد اكد ان بلاده علي وشك التوصل الي اتفاق مع ايران مشيرا الي امكانية عقد جولة جديدة من المحادثات المباشرة نهاية الاسبوع واضاف ان المباحثات الجارية مكثفة ومثمرة معربا عن امله في التوصل الي اتفاق يضمن عدم امتلاك ايران سلاحا نوويا ومؤكدا في الوقت ذاته ان فشل التوصل الي اتفاق قد يعني استمرار الحرب ويوم NUM_TOKEN ابريل نيسان الجاري اعلنت واشنطن وطهران هدنة مؤقتة لمدة اسبوعين بوساطة باكستانية تمهيدا لمفاوضات اوسع تهدف الي انهاء الحرب التي اندلعت يوم NUM_TOKEN فبراير شباط الماضي وانتهت الجولة الاولي من المفاوضات في اسلام اباد دون اتفاق نهائي وسط تبادل للاتهامات بين الجانبين بشان مسؤولية التعثر', 'صراع المصطلحات كيف يبيع ترمب وايران الانتصار لجمهورهما فبينما يري الرئيس الامريكي دونالد ترمب في فتح مضيق هرمز خضوعا لارادته ونزعا لسلاح ايران الاقتصادي تراه طهران تكريسا لسيادتها اذ فرضت بروتوكول المسارات المنسقة الذي يحول المضيق عمليا من ممر دولي الي ممر ايراني الادارة محققة بذلك اعترافا ضمنيا بقدرتها علي التحكم في شريان الطاقة العالمي هذا التباين بين الرواية الايرانية والرواية الامريكية امتد ليشمل تفاصيل اخري من التفاوض فترمب يسوق التنازلات النووية الايرانية علي انها تخلص من غبار لا قيمة له تحت ضغط القوة بينما تصورها ايران باعتبارها مقايضة استراتيجية ذكية تسعي عبرها لاستعادة مليارات الدولارات المجمدة دون تقديم تنازلات جوهرية لم تكن مطروحة سابقا اعلن المتحدث باسم مقر خاتم الانبياء في ايران اعادة اغلاق مضيق هرمز وعودة الوضع الي حالته السابقة مؤكدا ان هذا الممر المائي الاستراتيجي سيبقي تحت الادارة المباشرة للقوات المسلحة الايرانية وخاضعا لرقابة مشددة واوضح المتحدث ان طهران كانت قد ابدت حسن نية في وقت سابق بناء علي المفاوضات الجارية حيث وافقت بموجب تلك التفاهمات علي عبور عدد محدود من ناقلات النفط والسفن التجارية عبر المضيق بصورة مدارة غير ان الجانب الامريكي استمر في ممارساته التي وصفها ب القرصنة والسطو البحري تحت ذريعة الحصار وكان وزير الخارجية الايراني عباس عراقجي قد فاجا العالم امس الجمعة بتغريدة علي منصة اكس اعلن فيها ان مضيق هرمز اصبح مفتوحا كليا امام جميع السفن التجارية طوال الفترة المتبقية من وقف اطلاق النار وذلك تماشيا مع وقف اطلاق النار في لبنان لكن عراقجي شدد في منشوره علي ان مرور السفن عبر المضيق سيكون عبر المسار المنسق الذي اعلنته سابقا منظمة الموانئ والملاحة البحرية الايرانية وذكر مسؤول ايراني كبير لوكالة رويترز ان جميع السفن التجارية باستثناء السفن الحربية يمكنها الابحار عبر المضيق مع ضرورة التنسيق مع الحرس الثوري وان العبور سيقتصر علي الممرات التي تعتبرها ايران امنة والمسار المنسق الذي اعلنته طهران يلتف بمحاذاة جزيرة لارك شمالا وجنوبا قرب السواحل الايرانية وهو طريق بديل كانت قد وضعته القوات البحرية التابعة للحرس الثوري للملاحة عبر مضيق هرمز بهدف ما سمته العبور الامن للسفن وتفاديا للالغام وذلك وفق ارشادات وخرائط نشرتها وسائل الاعلام الرسمية الايرانية وبعد منشور عراقجي بدقائق اعلن ترمب بصيغة انتصار اعادة فتح مضيق هرمز امام حركة العبور بشكل كامل وقد كان المعبر مفتوحا اصلا ثم اغلقته ايران بعد بدء الحرب الامريكية الاسرائيلية عليها في NUM_TOKEN فبراير شباط الماضي تنفيذا لتهديد قديم وفي تدوينة نشرها ترمب عبر حسابه علي منصته تروث سوشال قال تم فتح مضيق هرمز كليا وهو جاهز للتجارة وحرية العبور وبينما وصف البيت الابيض فتح المضيق بانه اعادة الانضباط للملاحة الدولية تناولته طهران في قنواتها الرسمية علي انه فرض للارادة السيادية في قاموس ترمب لا يعد اليورانيوم المخصب تهديدا حقيقيا بقدر ما هو اداة للمساومة ومن هنا اطلق مصطلحه الغبار النووي فهذا الوصف هو استراتيجية لغوية من ترمب تهدف الي تحقير رصيد ايران النووي وتسويقه باعتباره نفايات بلا قيمة او غبار تذروه الرياح ترمب يحاول ايضا تسويق الاتفاق مع ايران لجمهوره علي انه صفقة تخلص فيها العالم من مجرد غبار دون دفع ثمن سياسي حقيقي وشدد ترمب في تصريحاته علي ان ايران وافقت علي تسليم مخزونها من اليورانيوم المخصب وقال للصحفيين في البيت الابيض لقد وافقوا علي تسليم الغبار النووي لنا مكررا استخدام هذا التعبير للاشارة الي مخزون اليورانيوم المخصب الذي تقول الولايات المتحدة انه يمكن استخدامه في تصنيع اسلحة نووية وبحسب تقرير لوكالة رويترز اقترحت الولايات المتحدة تعليق جميع الانشطة النووية الايرانية مدة NUM_TOKEN عاما في حين ذكرت مصادر ان طهران اقترحت تعليقا مدة تتراوح بين NUM_TOKEN و اعوام وبعدها قال ترمب ان ايران عرضت عدم حيازة اسلحة نووية اكثر من NUM_TOKEN عاما في المقابل يري المفاوض الايراني ان هذا الغبار هو الذي اجبر واشنطن علي فتح الخزائن الموصدة حيث نقل موقع اكسيوس عن مسؤولين ان واشنطن تبحث الافراج عن NUM_TOKEN مليار دولار من ارصدة ايران المجمدة مقابل تسليمها مخزون اليورانيوم المخصب كما نفت ايران موافقتها علي نقل اليورانيوم المخصب الي الولايات المتحدة وقال المتحدث باسم وزارة الخارجية الايرانية اسماعيل بقائي للتلفزيون الرسمي لن يتم نقل اليورانيوم المخصب الايراني الي اي مكان نقل اليورانيوم الي الولايات المتحدة ليس خيارا مطروحا بالنسبة لنا وهناك اعتقاد بان ايران تمتلك اكثر من NUM_TOKEN كيلوغرام من اليورانيوم المخصب بنسبة نقاء تصل الي PCT_TOKEN ويقول ترمب ان من الاسباب الرئيسية للحرب منع ايران من الحصول علي سلاح نووي وتشدد ايران علي ان تخصيب اليورانيوم وهي عملية يمكن ان تنتج الوقود لمحطات الطاقة او تنتج الرؤوس النووية بحسب المدة يقتصر علي الاستخدامات المدنية السلمية اعلنت الحكومة الايرانية الثلاثاء الماضي ان الخسائر الناجمة عن الحرب الامريكية الاسرائيلية علي البلاد تقدر بنحو NUM_TOKEN مليار دولار وقالت المتحدثة باسم الحكومة فاطمة مهاجراني في حديث لوكالة ريا نوفستي الروسية ان ملف التعويضات عن خسائر الحرب كان من ابرز القضايا التي طرحتها طهران في المباحثات التي جرت مع واشنطن في اسلام اباد مشيرة الي ان طهران تعتبر ملف التعويضات اولوية في اي مسار تفاوضي مرتبط بتداعيات الحرب وبينت مهاجراني ان التعويضات المرتقبة ستشمل مختلف الاضرار التي تكبدتها ايران بما في ذلك المباني المدنية والشركات والمصانع الي جانب الخسائر البشرية في المقابل اكد ترمب ان ايران لن تحصل علي اي مبالغ مالية في اطار اي اتفاق محتمل نافيا بشكل قاطع التقارير التي تحدثت عن مقترحات تقضي بمنح طهران تعويضات نقدية وقال امس الجمعة عبر منصته تروث سوشال ستحصل الولايات المتحدة الامريكية علي كل الغبار النووي الذي صنعته قاذفاتنا العظيمة من طراز بي NUM_TOKEN لن تتبادل الاموال باي شكل من الاشكال في الساعات الاولي من NUM_TOKEN ابريل نيسان الجاري اعلن ترمب عن وقف اطلاق النار مع ايران اسبوعين مؤكدا ان شوطا كبيرا قد قطع نحو التوصل لاتفاق نهائي بشان سلام طويل الامد مع ايران وذلك بوساطة قادتها باكستان واقترحت ايران خطة من NUM_TOKEN نقاط لانهاء الحرب وصفها ترمب بانها قابلة للتنفيذ ونفت واشنطن بعد ذلك ان تكون خطة وقف اطلاق النار المؤلفة من عشر نقاط التي نشرتها ايران هي نفسها مجموعة الشروط التي وافقت عليها الولايات المتحدة لوقف الحرب وجاء البيان الايراني المنشور باللغة الفارسية والموجه الي الراي العام الداخلي بنبرة احتفالية حاولت تصوير الهدنة علي انها انتصار كبير لطهران ارغمت فيه واشنطن علي القبول بشروطها ثم صدرت نسخة اخري من البيان باللغة الانجليزية عن مجلس الامن القومي الايراني موجهة للعالم والمجتمع الدولي قدمت رواية اقل حدة وبحسب وكالة تسنيم الايرانية فقد تضمن المقترح الايراني للهدنة تعهد الولايات المتحدة بعدم الاعتداء واستمرار سيطرة ايران علي مضيق هرمز والقبول بالتخصيب النووي ورفع جميع العقوبات وانهاء قرارات مجلس الامن ومجلس محافظي الوكالة الدولية للطاقة الذرية ودفع تعويضات لايران علاوة علي انسحاب القوات الامريكية من المنطقة ووقف الحرب علي جميع الجبهات بما في ذلك جبهة المقاومة في لبنان كما تضمنت النسخة الفارسية من المقترح صدور قرار من مجلس الامن التابع للامم المتحدة يجعل اي اتفاق يتم التوصل اليه ملزما اذ قال المجلس الاعلي للامن القومي الايراني ان اعتماد مثل هذا القرار سيجعل الاتفاقات ملزمة بموجب القانون الدولي وسيشكل انتصارا دبلوماسيا مهما للامة الايرانية لكن مسؤولا رفيعا في البيت الابيض نفي ان الخطة التي نشرتها ايران هي مجموعة الشروط نفسها التي وافقت عليها الولايات المتحدة لوقف الحرب واكد ان الوثيقة التي تتداولها وسائل الاعلام ليست اطار العمل الفعلي ووصلت ازمة نص اتفاق الهدنة الي الحد الذي شن بسببه ترمب هجوما حادا علي شبكة سي ان ان وصحيفة نيويورك تايمز واصفا ما نشرتاه من نقاط ايرانية حول اتفاق وقف اطلاق النار مع واشنطن بانه مزيف ولا اصل له وكانت الصحيفة والشبكة قد نشرتا الصيغة الايرانية للنقاط العشر في المقترح الايراني لوقف اطلاق النار واثارت النسخ المتداولة للمقترح الايراني جدلا موازيا داخل الادارة الامريكية اذ كشف جيه دي فانس نائب ترمب وقائد فريقه المفاوض في اسلام اباد عن اطلاعه علي NUM_TOKEN نسخ مختلفة من النقاط مشددا علي ان النسخة التي بني عليها اتفاق وقف اطلاق النار هي تلك التي جاءت عبر قنوات الوساطة الباكستانية دون سواها ويتضح في هذا الصراع اللغوي ان كلا من الطرفين لا يبحث عن هزيمة الاخر بقدر ما يبحث عن لغة تتيح له الوقوف فوق منصة التتويج امام شعبه ليصبح الاتفاق في نهاية المطاف عبارة عن نص حمال اوجه يعلنه ترمب استسلاما من ايران وتوقعه ايران علي انه انتصار وفرض لارادتها', 'ساعات حاسمة ترمب يمدد وقف اطلاق النار وغموض بشان مفاوضات اسلام اباد اعلن الرئيس الامريكي دونالد ترمب تمديد وقف اطلاق النار مع ايران قبل ساعات من نهاية الهدنة التي اعلنها قبل نحو اسبوعين في ظل غموض يلف مصير الجولة الثانية من المفاوضات المرتقبة في اسلام اباد وكتب ترمب عبر منصته تروث سوشيال استنادا الي حقيقة ان الحكومة الايرانية تعاني انقساما حادا وهو امر غير مفاجئ وبناء علي طلب المشير عاصم منير ورئيس وزراء باكستان شهباز شريف طلب منا تاجيل هجومنا علي ايران الي حين تمكن قادتها وممثليها من تقديم مقترح موحد واوضح ان تمديد وقف اطلاق النار سيستمر الي حين تقديم ايران مقترحا وانتهاء المفاوضات باي شكل كان سواء بالرفض او الموافقة واكد انه وجه قواته العسكرية لمواصلة الحصار المفروض علي الموانئ الايرانية مع البقاء في حالة جاهزية كاملة من جميع النواحي ونقل موقع اكسيوس عن مصدر امريكي قوله ان رحلة جيه دي فانس نائب الرئيس الامريكي الي اسلام اباد قد الغيت الي اجل غير مسمي وافادت صحيفة وول ستريت جورنال نقلا عن مصادر بان الرئيس الامريكي دونالد ترمب ناقش بشكل خاص الالغاء الكامل لسفر فانس الي باكستان بسبب عدم استعداد طهران لتقديم تنازلات بشان تخصيب اليورانيوم وفي تصريحات سابقة لشبكة سي ان بي سي رسم ترمب ملامح استراتيجيته الحالية في المواجهة مؤكدا ان الولايات المتحدة باتت في موقع تفاوضي قوي وقال ترمب ان الازمة مع ايران ستنتهي ب اتفاق رائع مؤكدا ان بلاده تتفاوض من موقع قوة وذلك تزامنا مع تلويحه مجددا باللجوء الي الخيار العسكري اذا فشلت المفاوضات واضاف الرئيس الامريكي ان ايران ليس امامها خيار سوي ارسال وفد تفاوضي وانه يعتقد ان الامور ستؤول الي اتفاق رائع واكد ترمب ان الحصار المفروض كان امرا ناجحا مشددا علي ان بلاده تتعامل مع طهران بنجاح كبير رغم ان مسؤوليها ليسوا اشخاصا طيبين علي حد تعبيره ولفت ترمب الي ان ايران تحاول نقل صواريخها واعادة تموضعها خلال فترة وقف اطلاق النار بعد ان دمر معظمها علي حد وصفه موضحا ان واشنطن استغلت الفترة ذاتها ايضا لاعادة التزود بالمخزونات العسكرية واشاد ترمب باداء القوات الامريكية مشيرا الي ان ما انجز في ايران خلال المواجهة الاخيرة امر لا يصدق مدعيا ان البحرية والقوات الجوية الايرانية تعرضت لضربات قاسية الي جانب استهداف قياداتها واضاف ان القادة الجدد في ايران اكثر عقلانية من سابقيهم مشيرا الي انه غير النظام الايراني ربما بطريقة غير مباشرة وان الولايات المتحدة باتت في موقف تفاوضي قوي جدا يتيح لها تحقيق ما عجز عنه رؤساء سابقون كذلك جدد ترمب رفضه امتلاك ايران سلاحا نوويا قائلا ان ذلك كان سيقود الي تدمير اسرائيل مؤكدا ان الولايات المتحدة لن تسمح بحدوث ذلك واضاف ان واشنطن لن تسمح لايران ب نسف الشرق الاوسط ثم اوروبا قبل ان ياتي الدور علينا مشيرا الي انه ابلغ فريقه قبل بدء العملية العسكرية بان التحرك ضد طهران سيؤدي الي بعض الاضطراب في الارقام والمؤشرات ونقلت شبكة سي ان ان عن المتحدث باسم البنتاغون قوله نمتلك كل ما نحتاج اليه لتنفيذ العمليات في الوقت والمكان الذي يحدده الرئيس كما قال مسؤول امريكي للجزيرة ان كل الخيارات مطروحة للتعامل مع ايران مشيرا الي انهم اعدوا خططا لاستئناف العمليات الهجومية اذا قرر ترمب ذلك وفي هذا السياق صرح مسؤولون امريكيون لموقع بلومبيرغ ان البحرية الامريكية تخطط لنشر صواريخ من طراز باتريوت علي متن السفن الامريكية لحمايتها من المسيرات والصواريخ ويطمح ترمب الي ان تفضي المفاوضات مع ايران الي ان تسلم الاخيرة مخزونها من اليورانيوم المخصب الي الولايات المتحدة وهو ما ترفضه طهران بشكل قاطع في المقابل نقلت رويترز عن مسؤول ايراني كبير قوله ان جهود باكستان لاقناع امريكا برفع الحصار البحري والافراج عن السفن الايرانية لم تثمر حتي الان واكد ان طهران ترفض اي مفاوضات تجري تحت ضغوط او تهدف الي الاستسلام واوضح ان المشاركة الايرانية في مفاوضات اسلام اباد مرتبطة بتخلي امريكا عن سياسة الضغط والتهديدات وكان التلفزيون الرسمي قد نفي في وقت سابق ارسال اي وفد ايراني الي اسلام اباد لعقد جولة جديدة من المحادثات مؤكدا ان اي وفد ايراني رئيسي او ثانوي لم يغادر حتي الان ونقل التلفزيون عن مسؤولين ايرانيين ان طهران لا تقبل التفاوض تحت التهديدات وانتهاك الالتزامات وان استمرار المشاركة في اي مفاوضات مرهون بتغير السلوك الامريكي واكدت المتحدثة باسم الحكومة الايرانية فاطمة مهاجراني في وقت سابق ان طهران لا ترغب في التعرض لهجمات جديدة لكنها حذرت من انها سترد بلا شك باشد من السابق اذا تعرضت لاي هجوم ونقلت وكالة فارس عن نائب وزير الخارجية الايراني سعيد خطيب زاده ان جميع المقترحات التي قدمتها طهران الي الطرف الاخر عادلة وعملية وقالت وزارة الخارجية الايرانية علي لسان متحدثها اسماعيل بقائي ان الحصار البحري علي الموانئ الايرانية يشكل انتهاكا للقانون الدولي مضيفة ان الطرف المقابل هو من بدا الحرب ثم نقض بعد ذلك تعهداته في حين التزمت ايران دوما بتعهداتها وصعد ممثل المرشد الايراني في الحرس الثوري عبد الله حاجي صادقي من لهجته مؤكدا انه لا توجد حاليا اي مفاوضات وان التفاوض لن يتم الا عندما يقبل العدو شروطنا واضاف ان علي الخصم الاقرار بان ايران في موقع المنتصر وهو في موقع الخاسر كما اكد ان الشعب الايراني سيدعم اي قرار للمرشد الاعلي بشان الانتقال من الصواريخ الي التفاوض وشدد المتحدث باسم وزارة الدفاع الايرانية العميد رضا طلايي علي ضرورة اخضاع العدو للاستسلام الكامل في جميع المجالات سواء في ساحة القتال او عبر المسار الدبلوماسي علي الجانب الباكستاني قال وزير الخارجية محمد اسحاق دار ان بلاده تشدد علي ضرورة استمرار التواصل بين واشنطن وطهران واكد ان الحوار هو الطريق الامثل لتحقيق سلام واستقرار دائمين في المنطقة واوضح وزير الاعلام الباكستاني عطا الله تارار ان رد ايران الرسمي بشان مشاركة وفدها في المفاوضات لا يزال قيد الانتظار لافتا الي ان بلاده علي تواصل دائم مع الايرانيين وتسعي جاهدة الي اتباع نهج الدبلوماسية واكد تارار ان جهود بلاده الحثيثة لا تزال مستمرة لاقناع القيادة الايرانية بالمشاركة في الجولة الثانية في الاثناء نقلت وكالة اسوشيتد برس عن مسؤولين باكستانيين ان القادة في اسلام اباد بذلوا جهود وساطة مكثفة لضمان انعقاد الجولة الثانية من المحادثات بين واشنطن وطهران واضاف المسؤولان ان رئيس الوزراء شهباز شريف وقائد الجيش عاصم منير ووزير الخارجية محمد اسحاق دار الي جانب مستشار رئيس الوزراء للامن القومي شاركوا في هذه التحركات الدبلوماسية ورغم تاخر ايران في ارسال وفدها الي العاصمة الباكستانية فقد قال المسؤولان ان التفاؤل العام لا يزال سائدا بين صانعي القرار في باكستان بشان فرص انعقاد الجولة الجديدة']"
